"","Country","iso","GDP (purchasing power parity)","Population growth rate(%)","GDP - real growth rate(%)","GDP - per capita (PPP)","Age structure(%)","NSCoordinate","EWCoordinate","GDP - composition, by sector of origin(%)","Sex ratio(male(s)/female)","Heliports","Military service age and obligation(years of age)","Manpower fit for military service","Manpower reaching militarily significant age annually","Airports - with paved runways","Airports - with unpaved runways","Military expenditures(% of GDP)","Population below poverty line(%)","Household income or consumption by percentage share(%)","Labor force - by occupation(%)","Administrative divisions","Airports","Birth rate(births/1,000 population)","Budget","Coastline(km)","Death rate(deaths/1,000 population)","Exports","Debt - external","Fiscal year","Roadways(km)","Imports","Independence","Industrial production growth rate(%)","Infant mortality rate(deaths/1,000 live births)","Inflation rate (consumer prices)(%)","Waterways(km)","Labor force","Land boundaries(km)","Land use(%)","Life expectancy at birth(years)","Manpower available for military service","Maritime claims","Merchant marine","Net migration rate(migrant(s)/1,000 population)","Population.x","Railways(km)","Suffrage","Total fertility rate(children born/woman)","Unemployment rate(%)","Map References","Irrigated land(sq km)","Area(sq km)","Telephones - main lines in use","Telephones - mobile cellular","Internet users","HIV/AIDS - adult prevalence rate(%)","HIV/AIDS - people living with HIV/AIDS","HIV/AIDS - deaths","Distribution of family income - Gini index","Median age(years)","Internet hosts","Investment (gross fixed)","Public debt(% of GDP)","Current account balance","Reserves of foreign exchange and gold","Refugees and internally displaced persons","GDP (official exchange rate)","Stock of direct foreign investment - at home","Stock of direct foreign investment - abroad","Market value of publicly traded shares","Total renewable water resources(cu km)","Freshwater withdrawal (domestic/industrial/agricultural)()","School life expectancy (primary to tertiary education)(years)","Education expenditures(% of GDP)","Central bank discount rate(%)","Commercial bank prime lending rate(%)","Stock of domestic credit","Urbanization(%)","Stock of narrow money","Stock of broad money","Taxes and other revenues(% of GDP)","Budget surplus (+) or deficit (-)(% of GDP)","Maternal mortality rate(deaths/100,000 live births)","Children under the age of 5 years underweight(%)","Health expenditures(% of GDP)","Physicians density(physicians/1,000 population)","Hospital bed density(beds/1,000 population)","Obesity - adult prevalence rate(%)","Unemployment, youth ages 15-24(%)","Electricity - production(kWh)","Electricity - consumption(kWh)","Electricity - exports(kWh)","Electricity - imports(kWh)","Electricity - installed generating capacity(kW)","Electricity - from fossil fuels(% of total installed capacity)","Electricity - from hydroelectric plants(% of total installed capacity)","Electricity - from nuclear fuels(% of total installed capacity)","Electricity - from other renewable sources(% of total installed capacity)","Crude oil - production(bbl/day)","Crude oil - exports(bbl/day)","Crude oil - imports(bbl/day)","Crude oil - proved reserves(bbl)","Refined petroleum products - production(bbl/day)","Refined petroleum products - consumption(bbl/day)","Refined petroleum products - exports(bbl/day)","Refined petroleum products - imports(bbl/day)","Natural gas - production(cu m)","Natural gas - consumption(cu m)","Natural gas - exports(cu m)","Natural gas - imports(cu m)","Natural gas - proved reserves(cu m)","Carbon dioxide emissions from consumption of energy(Mt)","Child labor - children ages 5-14","Mother's mean age at first birth","Contraceptive prevalence rate(%)","GDP - composition, by end use(%)","Gross national saving(% of GDP)","Dependency ratios","Rank","Slavery policy","Human rights","Developental","State stability","Discrimination","Mean.x","Vulnerability cluster","Population.y","proportion","2014 enslaved","Estimated population in modern slavery (n)","Estimated population in modern slavery (%)","1.1.1","1.2.1","1.2.2","1.2.3","1.2.4","1.3.1","1.3.2","1.3.1 +1.3.2","1.3.3","1.4.1","1 (out of 18)","%","2.1.1","2.1.1.1","2.1.2","2.1.4","2.2.1","2.3.1","2.3.2","2.3.3","2 (out of 14)","%.1","3.1.1","3.1.2","3.1.3","3.2.1","3.3.1","3.3.2","3 (out of 12)","%.2","4.1.1","4.1.2","4.1.3","4.1.4","4.1.5","4.1.6","4.1.7","4.1.8","4 (out of 16)","%.3","5.1.1","5.1.2","5 (out of 4)","%.4","SUM/64","Neg","Sum=","%.5","Access to Financial Services","Access to Financial Services, MinMax (needs to be flipped)","Access to Financial Services, MinMax","Cell Phones Users","Cell Phone Users, MinMax (needs to be flipped)","Cell Phone Users, MinMax","Credit Information","Credit Information, MinMax (needs to be flipped)","Credit Information, MinMax","GDPPPP","GDPPPP, MinMax (needs to be flipped)","GDPPPP, MinMax","Human Development Index","Human Development Index, MinMax (needs to be flipped)","Human Development Index, MinMax","International Debt","International Debt, MinMax","Internet Activity","Internet Activity, MinMax (needs to be flipped)","Internet Activity, MinMax","Literacy","Literacy, MinMax (needs to be flipped)","Literacy, MinMax","Social Safety Net","Social Safety Net, MinMax (needs to be flipped)","Social Safety Net, MinMax","Access to Financial Services, MinMax.1","Cell Phone Users, MinMax.1","Credit Information, MinMax.1","GDPPPP, MinMax.1","Human Development Index, MinMax.1","International Debt, MinMax.1","Internet Activity, MinMax.1","Literacy, MinMax.1","Social Safety Net, MinMax.1","DEVELOPMENTAL RIGHTS RISK","Gini Coefficient","Gini Coefficient, MinMax","Women's Econ Rights","Women's Econ Rights, MinMax (needs to be flipped)","Women's Econ Rights, MinMax ","Women's Political Rights","Women's Political Rights, MinMax (needs to be flipped)","Women's Political Rights, MinMax ","Gay Rights","Gay Rights, MinMax","Disabled Rights","Disabled Rights, MinMax","Immigrants","Immigrants, MinMax","Minorities","Minorities, MinMax","Gini Coefficient, MinMax.1","Women's Econ Rights, MinMax .1","Women's Political Rights, MinMax .1","Gay Rights, MinMax.1","Disabled Rights, MinMax.1","Immigrants, MinMax.1","Minorities, MinMax.1","DISCRIMINATION VULNERABILITY","Slavery Policy Vulnerability","Human Rights Vulnerability","Developental Vulnerability","State Stability Vulnerability","Discrimination Vulnerability","Mean.y","Europe","Americas","Asia","Sub-Saharan Af.","Russia & Eurasia","Mid East & N. Af.","Access to Legal and Property Rights","Access to Legal and Property Rights, MinMax (needs to be flipped)","Access to Legal and Property Rights, MinMax","Political Rights","Political Rights, MinMax","Civil Liberties","Civil Liberties, MinMax","Freedom of Assembly","Freedom of Assembly (needs to be flipped)","Freedom of Assembly, MinMax","Freedom of Religion","Freedom of Religion, MinMax (needs to be flipped)","Freedom of Religion, MinMax","Freedom of Speech","Freedom of Speech, MinMax (needs to be flipped)","Freedom of Speech, MinMax","Worker's Rights","Worker's Rights, MinMax (needs to be flipped)","Worker's Rights, MinMax","Access to Legal and Property Rights, MinMax.1","Political Rights, MinMax.1","Civil Liberties, MinMax.1","Freedom of Assembly, MinMax.1","Freedom of Religion, MinMax.1","Freedom of Speech, MinMax.1","Worker's Rights, MinMax.1","HUMAN RIGHTS VULNERABILITY","Prosecution","Prosecution, MinMax (needs to be flipped)","Prosecution, MinMax","Protection","Protection, MinMax (needs to be flipped)","Protection, MinMax","Prevention","Prevention, MinMax (needs to be flipped)","Prevention, MinMax","Law Enforcement Training","Law Enforcement Training, MinMax","Migration Regulation","Migration Regulation, MinMax","Monitoring of Labour Practices","Monitoring of Labour Practices, MinMax","Parallel Legal Systems","Parallel Legal Systems, MinMax","Prosecution, MinMax.1","Protection, MinMax.1","Prevention, MinMax.1","Law Enforcement Training, MinMax.1","Migration Regulation, MinMax.1","Monitoring of Labour Practices, MinMax.1","Parallel Legal Systems, MinMax.1","SLAVERY POLICY VULNERABILITY","Corruption","Corruption, MinMax (needs to be flipped)","Corruption, MinMax","Governance","Governance, all variables made positive","Governance, MinMax (needs to be flipped)","Governance, MinMax","Independence of Judiciary","Independence of Judiciary, MinMax (needs to be flipped)","Independence of Judiciary, MinMax","Peace Index","Peace Index, MinMax","Political Instability","Political Instability, MinMax","Violent Crime","Violent Crime, MinMax","Weapons Access","Weapons Access, MinMax","Corruption, MinMax.1","Governance, MinMax.1","Independence of Judiciary, MinMax.1","Peace Index, MinMax.1","Political Instability, MinMax.1","Violent Crime, MinMax.1","Weapons Access, MinMax.1","STATE STABILITY VULNERABILITY"
"1","Afghanistan","AFG",3.379e+10,2.25,12.5,1100,42.6,33,65,20,1.05,9,18,4050222,392116,23,29,10,36,3.8,78.6,34,52,39.05,2249,0,14.35,3.76e+08,1.28e+09,21,42150,6.39e+09,19,NA,119.41,6.8,1200,1.5e+07,5529,11.95,50.11,7056339,NA,NA,-2.16,31108077,NA,18,5.54,35,2,32080,652230,13500,1.8e+07,1e+06,0.01,NA,NA,NA,17.9,223,NA,NA,1.8e+07,5.983e+09,16147,2.002e+10,NA,NA,NA,65.33,20.28,8,NA,NA,15,-819600000,23.5,6.121e+09,6.499e+09,11.3,-8.7,460,32.9,9.6,0.19,0.4,2.2,NA,9.861e+09,2.489e+12,0,1.572e+12,489100,23.5,76.5,0,0,1950,0,0,NA,0,4229,0,36250,1.4e+08,1.4e+08,0,0,4.955e+12,6.589e+09,3252243,20.1,21.8,96.5,NA,96,62,78.79,69.75,91.88,79.33,54.41,75.11,6,30551674,0.0043,132839,132800,0.435,0,0,1,1,0,2,1,3,1,1,7,38.9,1,0.7,1,1,0,1,1,1,5.7,40.5,1,0,0,0,2,0,3,25,0,2,0,0,1,1,1,0,5,31.3,0,0,0,0,20.7,3,17.7,27.6,1.85,2.283980079,98.71601992,70,28,73,0,1,100,1100,1.68,99.32,0.468,24.11594203,76.88405797,1,100,5.9,6.2,94.8,28.1,2.5,98.5,2,15.14285714,85.85714286,98.71601992,73,100,99.31858407,76.88405797,100,94.82217573,98.50821918,85.85714286,91.87922963,27.8,10.42857143,0,1,100,2,51,51,89,90.5212766,40,46.91304348,46,61.67741935,17,20.8,10.42857143,100,50.5,90.5212766,46.91304348,61.67741935,20.8,54.40575869,78.79,69.75,91.88,79.33,54.41,75.11,0,0,1,0,0,0,NA,NA,NA,6,83.5,6,83.5,1,50.5,50.5,0,1,100,1,50.5,50.5,1,50.5,50.5,NA,83.5,83.5,50.5,100,50.5,50.5,69.75,4,75.25,25.75,2,25.75,75.25,3,50.5,50.5,0,100,0,100,0,100,1,100,25.75,75.25,50.5,100,100,100,100,78.78571429,8,1,100,-1.397574598,3.602425402,19.46,81.54,0,1,100,3.416,90.58675335,7.8,75.3,6.5,7.9,5,100,100,81.54002722,100,90.58675335,75.25,7.914634146,100,79.32734496
"3","Albania","ALB",2.593e+10,0.29,1.6,8000,19.9,41,20,18,1.11,1,19,622379,31986,4,1,1.49,12.5,3.5,47.8,12,4,12.57,3054,362,6.36,1.123e+09,5.838e+09,NA,18000,3.984e+09,28,5,13.65,2,41,1098000,717,21.63,77.77,731111,12,17,-3.32,3011405,339,18,1.49,13,3,1884,28748,312000,3500000,1300000,NA,NA,NA,34.5,31.2,15528,26,58.8,-1.314e+09,2.6e+09,7443,1.238e+10,NA,NA,NA,41.7,1.31,11,NA,5,10.88,8.591e+09,52,2.657e+09,9.951e+09,24.7,-3.4,27,6.3,6.3,1.11,2.4,21.3,27.2,7.481e+12,4.669e+12,3.01e+08,3.475e+12,1.621e+09,9.9,90.1,0,0,16870,8997,0,1.724e+09,3121,38390,67.56,22810,1e+07,1e+07,0,0,8.495e+09,4.183e+09,72818,23.9,69.3,87.3,14.4,45.7,83,46.96,43.61,36.03,57.02,55.34,46.27,3,2773620,0.0036,9985,10000,0.36,0,2,1,1,1,2,1,3,1,2,11,61.1,2,1.3,2,1,1,0,1,1,7.3,52.4,0,1,1,0,2,1,5,41.7,0,1,0,1,1,1,1,1,6,37.5,0,0,0,0,29.3,2,27.3,42.7,22.27,23.25907865,77.74092135,116,48,53,5,83.5,17.5,8200,8.59,92.41,0.716,63.65217391,37.34782609,0,1,60.1,62.3,38.7,96.8,95.7,5.3,8,100,1,77.74092135,53,17.5,92.40707965,37.34782609,1,38.69456067,5.339726027,1,36.03243515,34.5,27.05263158,1,34,67,2,51,51,71,71.56382979,51,62.69565217,40,52.09677419,35,56.44,27.05263158,67,50.5,71.56382979,62.69565217,52.09677419,56.44,55.33555539,46.96,43.61,36.03,57.02,55.34,46.27,1,0,0,0,0,0,4.2,16.23076923,84.76923077,3,34,3,34,2,100,1,1,50.5,50.5,1,50.5,50.5,1,50.5,50.5,84.76923077,34,34,1,50.5,50.5,50.5,43.60989011,3,50.5,50.5,3,50.5,50.5,4,75.25,25.75,1,1,0,1,0,100,1,100,50.5,50.5,25.75,100,1,1,100,46.96428571,31,28,73,-0.280335419,4.719664581,44.37,56.63,0,1,100,1.939,31.17066233,6.2,57.3,5,6.3,4,75.25,72.56626506,56.62832363,100,31.17066233,57.25,6.268292683,75.25,57.01907767
"4","Algeria","DZA",2.725e+11,1.9,3.3,7300,28.1,28,3,9.5,1.05,3,17,8622897,342895,64,93,4.3,23,2.8,14,48,157,24.25,8269,998,4.31,7.174e+10,5.639e+09,NA,113655,5.157e+10,5,1.5,22.57,8.9,NA,11050000,6343,3.15,76.18,10273129,12,38,-0.93,38087812,3973,18,2.78,10.7,1,5694,2381741,3200000,37692000,4700000,0.1,18000,NA,35.3,27,676,31.5,8.3,1.23e+10,1.916e+11,90000,2.065e+11,2.326e+10,2.133e+09,NA,11.67,5.72,14,4.3,4,8,-4.363e+09,73,9.836e+10,1.5e+11,40,-4.7,97,3.7,3.9,1.21,1.7,16,21.5,4.625e+12,3.368e+12,8.03e+08,7.36e+08,1.133e+09,97.5,2.5,0,0,1.875e+09,1.097e+09,6400,1.22e+11,571400,316400,471900,17270,8.276e+12,2.882e+12,5.202e+12,0,NA,1.172e+09,304358,NA,61.4,32.9,44.4,47.9,54,89.39,92.11,49.21,48.12,48.85,64.84,5,39208194,0.0048,188184,188200,0.48,0,1,1,0,0,0,1,1,0,0,3,16.7,2,1.3,1,1,1,1,1,1,7.3,52.4,1,1,0,0,1,1,4,33.3,0,1,0,0,0,0,0,0,1,6.3,0,0,0,0,15.3,2,13.3,20.8,5.06,5.581240921,95.41875908,102,42,59,4,67,34,7500,7.91,93.09,0.717,63.8115942,37.1884058,0,1,16.5,17.2,83.8,72.6,62.8,38.2,8,100,1,95.41875908,59,34,93.08849558,37.1884058,1,83.84518828,38.15890411,1,49.21222814,35.3,29.03759398,1,34,67,2,51,51,NA,NA,NA,NA,NA,NA,NA,NA,29.03759398,67,50.5,NA,NA,NA,NA,48.84586466,89.39,92.11,49.21,48.12,48.85,64.84,0,0,0,0,0,1,3.7,6.711538462,94.28846154,6,83.5,5,67,0,1,100,0,1,100,0,1,100,0,1,100,94.28846154,83.5,67,100,100,100,100,92.11263736,2,25.75,75.25,2,25.75,75.25,2,25.75,75.25,0,100,0,100,0,100,1,100,75.25,75.25,75.25,100,100,100,100,89.39285714,36,34,67,-0.553061056,4.446938944,38.29,62.71,1,51,51,2.239,43.23892727,6.6,61.8,0.7,1.5,3,50.5,66.60240964,62.70943891,50.5,43.23892727,61.75,1.548780488,50.5,48.12136519
"7","Angola","AGO",1.231e+11,2.78,5.2,6100,43.5,-12.5,18.5,10.2,1.05,1,NA,1546781,155476,31,145,3,40.5,0.6,85,18,176,39.16,5124,1600,11.86,7.109e+10,2.185e+10,NA,51429,2.372e+10,11,8,81.75,10.3,1300,8745000,5198,3.29,54.95,3062438,12,7,0.49,18565269,2764,18,5.49,NA,1,855.3,1246700,303000,9800000,606700,2,2e+05,11000,NA,17.7,20703,11.4,17.2,1.385e+10,3.341e+10,20740,1.137e+11,1.715e+10,9.877e+09,NA,148,0.71,10,3.5,25,16.81,2.045e+10,59.2,1.331e+10,4.465e+10,45.1,6.2,450,15.6,3.5,0.17,0.8,6.4,NA,5.118e+12,4.592e+12,0,0,1.155e+09,56.9,43.1,0,0,1.872e+09,1.928e+09,0,1.047e+12,38760,79430,17750,55740,7.52e+08,7.33e+08,0,0,3.66e+11,2.697e+09,832895,NA,17.7,48.7,23.8,99.6,65,71.71,75.25,63.35,61.42,54.37,65.25,7,21471618,0.0043,93359,93400,0.435,0,0,1,0,0,1,1,2,0,0,3,16.7,1,0.7,1,0,0,1,0,1,3.7,26.2,1,0,0,0,2,0,3,25,1,1,0,1,0,1,0,1,5,31.3,0,0,0,0,14.7,1,13.7,21.4,11.37,12.06277236,88.93722764,62,25,76,4,67,34,6300,6.74,94.26,0.526,33.36231884,67.63768116,0,1,19.1,19.8,81.2,70.4,59.9,41.1,2,15.14285714,85.85714286,88.93722764,76,34,94.25663717,67.63768116,1,81.15271967,41.14246575,85.85714286,63.35443143,58.6,86.84962406,1,34,67,3,100,1,66,66.29787234,42,49.7826087,37,47.30645161,38,62.38,86.84962406,67,1,66.29787234,49.7826087,47.30645161,62.38,54.37379382,71.71,75.25,63.35,61.42,54.37,65.25,0,0,0,1,0,0,NA,NA,NA,6,83.5,5,67,0,1,100,1,50.5,50.5,1,50.5,50.5,0,1,100,NA,83.5,67,100,50.5,50.5,100,75.25,2,25.75,75.25,2,25.75,75.25,3,50.5,50.5,0,100,0,100,0,100,0,1,75.25,75.25,50.5,100,100,100,1,71.71428571,23,19,82,-1.023283333,3.976716667,27.81,73.19,0,1,100,2.143,39.37708249,7.6,73,10,11.8,3,50.5,82.10843373,73.19424664,100,39.37708249,73,11.75609756,50.5,61.41940863
"11","Argentina","ARG",7.351e+11,0.98,1.9,17900,25.1,-34,-64,9.1,1.05,2,NA,8458362,339503,161,977,0.5,30,1.5,5,23,1138,17.12,1213,4989,7.35,8.091e+10,1.137e+11,NA,231374,6.555e+10,9,-0.4,10.24,25.3,11000,1705,9861,13.68,77.32,10038967,12,36,0,42610981,36966,NA,2.27,7.2,4,15500,2780400,1e+07,58600000,13694000,0.5,110000,2900,45.8,31,11232000,21.8,44.8,106900000,4.325e+10,NA,4.688e+11,1.071e+11,3.291e+10,4.358e+10,814,32.57,16,5.8,NA,14.06,1.619e+11,92,6.563e+10,1.486e+11,25.9,-2.6,77,2.3,8.1,3.16,4.5,29.7,18.7,NA,NA,1.701e+12,1.03e+11,3.287e+09,66.2,27.6,3.1,0.2,723200,90920,0,2.805e+12,622200,678100,94500,76550,3.877e+12,4.329e+12,2e+08,7.57e+11,3.325e+12,1.906e+09,435252,NA,78.9,57.1,24,54.3,129,25.75,30.74,30.26,46.48,21.25,29.49,1,41446246,0.0019,77297,77300,0.187,2,2,1,2,2,1,2,3,1,1,14,77.8,3,2,2,2,2,2,1,2,13,92.9,0,0,0,0,2,1,3,25,1,2,0,1,2,2,1,0,9,56.3,0,0,0,0,39,1,38,59.4,13.58,14.33284914,86.66715086,159,66,35,6,100,1,18600,18.72,82.28,0.808,78.31884058,22.68115942,0,1,59.9,62.1,38.9,97.9,97.2,3.8,8,100,1,86.66715086,35,1,82.28318584,22.68115942,1,38.90167364,3.847945205,1,30.26361459,36.4,31.76691729,2,67,34,3,100,1,25,23.11702128,19,16.7826087,17,15.37096774,20,26.74,31.76691729,34,1,23.11702128,16.7826087,15.37096774,26.74,21.25393072,25.75,30.74,30.26,46.48,21.25,29.49,0,1,0,0,0,0,4.6,23.84615385,77.15384615,2,17.5,2,17.5,2,100,1,2,100,1,1,50.5,50.5,1,50.5,50.5,77.15384615,17.5,17.5,1,1,50.5,50.5,30.73626374,5,100,1,4,75.25,25.75,3,50.5,50.5,1,1,1,100,1,1,0,1,1,25.75,50.5,1,100,1,1,25.75,34,32,69,-0.254909722,4.745090278,44.94,56.06,1,51,51,1.789,25.13652987,7.1,67.4,5.5,6.8,3,50.5,68.98795181,56.06139274,50.5,25.13652987,67.375,6.817073171,50.5,46.48256394
"12","Armenia","ARM",1.944e+10,0.14,7.2,5900,17.3,40,45,20.5,1.11,NA,NA,644372,23470,10,1,2.8,35.8,3.7,44.2,11,11,12.86,2338,0,8.51,1.588e+09,7.633e+09,NA,7705,3.656e+09,21,5.8,17.59,2.6,NA,1386000,1254,14.47,73.75,805847,NA,NA,-2.93,2974184,869,18,1.39,17.3,2,2735,29743,584000,3223000,208200,0.1,1900,NA,30.9,32.9,194142,30.6,41.4,-1.052e+09,1.799e+09,6000,9.776e+09,NA,NA,43520000,7.77,2.86,12,3.2,8,17.23,4.355e+09,64.1,1.352e+09,3.555e+09,23.9,-1.6,30,5.3,4.3,2.85,4,24,45.5,7.432e+12,5.8e+10,1.36e+11,2.46e+08,3.472e+09,55.6,33.5,10.8,0.1,0,0,0,0,0,45300,31.78,46550,0,2.077e+12,0,2.077e+12,0,1.174e+09,19596,24.1,54.9,88.5,13.2,44.1,81,4.54,63.74,35.67,51.62,54.81,42.08,3,2976566,0.0036,10716,10700,0.36,1,0,1,1,0,1,1,2,1,1,7,38.9,1,0.7,2,1,1,1,2,1,8.7,61.9,0,0,0,0,2,0,2,16.7,1,2,0,1,1,1,1,0,7,43.8,0,0,0,0,24.7,0,24.7,38.5,20.89,21.84156464,79.15843536,112,46,55,6,100,1,6300,6.74,94.26,0.73,65.88405797,35.11594203,0,1,46.3,48,53,99.6,99.5,1.5,8,100,1,79.15843536,55,1,94.25663717,35.11594203,1,52.98535565,1.542465753,1,35.66891215,30.9,18.12030075,1,34,67,2,51,51,81,82.09574468,49,59.82608696,36,45.70967742,37,60.4,18.12030075,67,50.5,82.09574468,59.82608696,45.70967742,60.4,54.8074014,4.54,63.74,35.67,51.62,54.81,42.08,0,0,0,0,1,0,4.6,23.84615385,77.15384615,5,67,4,50.5,1,50.5,50.5,0,1,100,1,50.5,50.5,1,50.5,50.5,77.15384615,67,50.5,50.5,100,50.5,50.5,63.73626374,5,100,1,4,75.25,25.75,5,100,1,1,1,1,1,1,1,0,1,1,25.75,1,1,1,1,1,4.535714286,36,34,67,-0.036422632,4.963577368,49.81,51.19,0,1,100,2.097,37.5266152,5.8,52.8,1.8,2.8,3,50.5,66.60240964,51.18966452,100,37.5266152,52.75,2.756097561,50.5,51.6178267
"15","Australia","AUS",9.61e+11,1.11,3.7,42000,18.1,-27,133,3.9,1.06,1,17,4411958,143565,349,131,3,NA,2,3.6,6,480,12.23,5047,25760,7.01,2.579e+11,1.497e+12,1,823217,2.63e+11,1,3.5,4.49,1.8,2000,12150000,0,61,81.98,5316464,12,41,5.83,22262501,38445,18,1.77,5.2,6,25460,7741220,10470000,24400000,15810000,0.1,20000,NA,30.3,38.1,17081000,28.5,32.4,-5.714e+10,4.915e+10,7192,1.521e+12,6.108e+11,4.26e+11,1.4e+12,492,22.58,20,5.1,3,6.98,2.255e+12,89,5.348e+11,1.708e+12,33.2,-3.4,7,NA,9,3.85,3.9,26.8,11.3,NA,NA,0,0,5.913e+09,78.7,13.6,0,5.1,519100,314100,475900,1.433e+12,675200,1.023e+09,70810,304100,4.824e+12,3.339e+12,3.027e+12,1.092e+12,NA,3.923e+09,NA,30.5,72.3,54.9,25.2,50.2,153,11.61,2.9,24.8,13.45,15.1,11.47,1,23130900,1e-04,3007,3000,0.013,1,2,1,2,0,2,2,4,2,1,13,72.2,2,1.3,2,2,2,2,1,2,12.3,88.1,1,2,2,0,2,1,8,66.7,2,2,0,2,2,1,2,2,13,81.3,1,1,2,50,48.3,2,46.3,72.4,31.8,33.04814277,67.95185723,107,44,57,5,83.5,17.5,43000,42.47,58.53,0.933,98.24637681,2.753623188,0,1,83,86,15,99,98.6,2.4,8,100,1,67.95185723,57,17.5,58.53097345,2.753623188,1,14.98012552,2.356164384,1,24.79539785,30.5,17.12781955,3,100,1,2,51,51,10,7.319148936,20,18.2173913,9,2.596774194,11,8.92,17.12781955,1,50.5,7.319148936,18.2173913,2.596774194,8.92,15.09730485,11.61,2.9,24.8,13.45,15.1,11.47,0,0,1,0,0,0,7.9,86.67307692,14.32692308,1,1,1,1,2,100,1,2,100,1,2,100,1,2,100,1,14.32692308,1,1,1,1,1,1,2.903846154,4,75.25,25.75,3,50.5,50.5,5,100,1,1,1,1,1,1,1,0,1,25.75,50.5,1,1,1,1,1,11.60714286,81,88,13,1.612142715,6.612142715,86.57,14.43,2,100,1,1.414,10.0511987,3.6,28,1.1,2,2,25.75,12.92771084,14.43068576,1,10.0511987,28,1.987804878,25.75,13.4496286
"16","Austria","AUT",3.163e+09,0.02,-1.6,37200,13.7,47.33333333,13.33333333,1.6,1.05,1,NA,1579862,48108,24,28,0.8,6.2,4,0.4,9,52,8.73,403,0,10.31,7e+07,8.081e+11,NA,124508,1.43e+09,976,2,4.21,1.1,358,36060,2562,16.25,80.04,1941110,NA,3,1.78,8221646,6399,16,1.42,2.9,3,1170,83871,3342000,13590000,6143000,0.3,15000,NA,26.3,43.9,3512000,21.5,74.1,7.085e+09,2.721e+10,19517,4.8e+09,2.653e+11,3.314e+11,1.004e+11,77.7,3.66,16,6,NA,2.5,5.43e+11,68,2.011e+11,4.265e+11,49.5,-1.4,4,NA,10.6,4.86,7.6,20.9,8.3,9.124e+09,5.624e+09,0,0,520000,61.3,23.3,0,15.4,29480,0,139000,8.5e+07,159200,210700,43010,117100,1.906e+12,9.27e+11,3.475e+12,4.256e+12,1.082e+12,6.718e+09,NA,28.5,69.6,55,24.4,48.9,159,4.54,17.32,23.85,14.41,14.42,14.89,1,8473786,1e-04,1102,1100,0.013,1,2,2,2,1,2,2,4,1,0,13,72.2,2,1.3,1,1,2,2,2,2,11.3,81,1,2,1,0,2,1,7,58.3,1,2,0,2,2,1,2,1,11,68.8,0,0,0,0,42.3,1,41.3,64.6,15.94,16.75700353,84.24299647,156,65,36,6,100,1,42600,42.08,58.92,0.881,89.95652174,11.04347826,0,1,80.6,83.5,17.5,98,97.3,3.7,8,100,1,84.24299647,36,1,58.92035398,11.04347826,1,17.46548117,3.712328767,1,23.85008145,26,5.962406015,3,100,1,3,100,1,28,26.27659574,10,3.869565217,25,28.14516129,24,34.66,5.962406015,1,1,26.27659574,3.869565217,28.14516129,34.66,14.4162469,4.54,17.32,23.85,14.41,14.42,14.89,1,0,0,0,0,0,7.8,84.76923077,16.23076923,1,1,1,1,2,100,1,2,100,1,1,50.5,50.5,1,50.5,50.5,16.23076923,1,1,1,1,50.5,50.5,17.31868132,5,100,1,4,75.25,25.75,5,100,1,1,1,1,1,1,1,0,1,1,25.75,1,1,1,1,1,4.535714286,69,74,27,1.557244866,6.557244866,85.35,15.65,2,100,1,1.2,1.442503048,3.6,28,0.9,1.8,2,25.75,27.24096386,15.65477364,1,1.442503048,28,1.768292683,25.75,14.40807617
